rank,name,surname,country,sport,gold,silver,bronze,medals,url
1178,Nursultan,Alymkulov,Kyrgyzstan,Ju-Jitsu,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/ALYMKULOV-Nursultan-3005714/
1178,XINGRU,PEI,China,Wrestling,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/PEI-Xingru-3005866/
1178,THI THEM,TRAN,Vietnam,Pencak Silat,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/TRAN-Thi-Them-3005872/
1178,THI CAM NHI,NGUYEN,Vietnam,Pencak Silat,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/NGUYEN-Thi-Cam-Nhi-3006060/
1178,TOMOHIRO,ARAYA,Japan,Wushu,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/ARAYA-Tomohiro-3006099/
1178,Khairulnizam,Mohd Afendy,Malaysia,Sailing,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/MOHD-AFENDY-Khairulnizam-3006189/
1178,JAFAR,PAHLEVANIJAGHARGH,IR Iran,Kurash,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/PAHLEVANIJAGHARGH-Jafar-3006204/
1178,DI,XIAO,China,Wrestling,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/XIAO-di-3006249/
1178,THAI LINH,NGUYEN,Vietnam,Pencak Silat,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/NGUYEN-Thai-Linh-3006263/
1178,NGOC TOAN,NGUYEN,Vietnam,Pencak Silat,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/NGUYEN-Ngoc-Toan-3006268/
1178,HIROE,MINAGAWA,Japan,Wrestling,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/MINAGAWA-Hiroe-3006275/
1178,KOKORO,FUJII,Japan,Sport Climbing,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/FUJII-Kokoro-3006313/
1178,Omar,Alfadhli,United Arab Emirates,Ju-Jitsu,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/ALFADHLI-Omar-3006324/
1178,HUSSAIN GHUWAYLI,ALHARBI,Kingdom of Saudi Arabia,Shooting,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/ALHARBI-Hussain-Ghuwayli-3006389/
1178,Khalfan,Balhol,United Arab Emirates,Ju-Jitsu,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/BALHOL-Khalfan-3006417/
1178,RAEF ADEL,ALTURKISTANI,Kingdom of Saudi Arabia,Karate,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/ALTURKISTANI-Raef-Adel-3006425/
1178,ZHIWEI,DENG,China,Wrestling,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/DENG-Zhiwei-3006508/
1178,Talib,Alkirbi,United Arab Emirates,Ju-Jitsu,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/ALKIRBI-Talib-3006734/
1178,ATSUKO,YAMASHITA,Japan,Paragliding,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/YAMASHITA-Atsuko-3006753/
1178,KEIKO,HIRAKI,Japan,Paragliding,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/HIRAKI-Keiko-3006777/
1178,NAO,MOCHIZUKI,Japan,Paragliding,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/MOCHIZUKI-Nao-3006781/
1178,THI THU HA,NGUYEN,Vietnam,Pencak Silat,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/NGUYEN-Thi-Thu-Ha-3006800/
1178,THI HUYEN,NGUYEN,Vietnam,Pencak Silat,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/NGUYEN-Thi-Huyen-3006809/
1178,Ali,Salman,Bahrain,Handball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/SALMAN-Ali-3006879/
1178,TOMOYUKI,MATSUDA,Japan,Shooting,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/MATSUDA-Tomoyuki-3006904/
1178,YATING,TAN,Chinese Taipei,Archery,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/TAN-Yating-3006931/
1178,CHIEN-YING,LEI,Chinese Taipei,Archery,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/LEI-Chien-Ying-3006933/
1178,CHIA-MAO,PENG,Chinese Taipei,Archery,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/PENG-Chia-Mao-3006938/
1178,TIEN DUNG,VU,Vietnam,Pencak Silat,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/VU-Tien-Dung-3006968/
1178,DUC DANH,TRAN,Vietnam,Pencak Silat,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/TRAN-Duc-Danh-3006976/
1178,HONG QUAN,LE,Vietnam,Pencak Silat,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/le-Hong-Quan-3006981/
1178,XUAN THANH,NGUYEN,Vietnam,Pencak Silat,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/NGUYEN-Xuan-Thanh-3007001/
1178,THI BINH,VUONG,Vietnam,Pencak Silat,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/VUONG-Thi-Binh-3007085/
1178,Weihan,CHEN,Chinese Taipei,Canoe/Kayak Slalom,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/CHEN-Weihan-3007106/
1178,Keigo,Okawa,Japan,Water Polo,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/OKAWA-Keigo-3007119/
1178,Mitsuaki,Shiga,Japan,Water Polo,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/SHIGA-Mitsuaki-3007126/
1178,Atsushi,Arai,Japan,Water Polo,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/ARAI-Atsushi-3007136/
1178,Tomoyoshi,Fukushima,Japan,Water Polo,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/FUKUSHIMA-Tomoyoshi-3007138/
1178,Atsuto,Iida,Japan,Water Polo,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/IIDA-Atsuto-3007143/
1178,Takuma,Yoshida,Japan,Water Polo,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/YOSHIDA-Takuma-3007147/
1178,Katsuyuki,Tanamura,Japan,Water Polo,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/TANAMURA-Katsuyuki-3007164/
1178,Mitsuru,Takata,Japan,Water Polo,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/TAKATA-Mitsuru-3007168/
1178,Harukiirario,Koppu,Japan,Water Polo,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/KOPPU-Harukiirario-3007194/
1178,Yusuke,Inaba,Japan,Water Polo,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/INABA-Yusuke-3007205/
1178,Takumu,Miyazawa,Japan,Water Polo,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/MIYAZAWA-Takumu-3007208/
1178,VAN NAM,LUU,Vietnam,Pencak Silat,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/LUU-van-Nam-3007445/
1178,YITA,WANG,Chinese Taipei,Karate,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/WANG-Yita-3007528/
1178,TANVI,KHANNA,India,Squash,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/KHANNA-Tanvi-3007609/
1178,SUNAYNA,KURUVILLA,India,Squash,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/KURUVILLA-Sunayna-3007610/
1178,Kiyomi,WATANABE,Philippines,Judo,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/WATANABE-Kiyomi-3007932/
1178,XINGXIN,HUO,China,Fencing,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/HUO-Xingxin-3008078/
1178,YUE,SHI,China,Fencing,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/SHI-Yue-3008085/
1178,VIPAVEE,DEEKABALLES,Thailand,Cycling Mountain Bike,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/DEEKABALLES-Vipavee-3008152/
1178,CHUTIKAN,KITWANITSATHIAN,Thailand,Cycling BMX,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/KITWANITSATHIAN-Chutikan-3008192/
1178,Ali,Merza Ali,Bahrain,Handball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/MERZA-ALI-Ali-3008206/
1178,Hasan,Alfardan,Bahrain,Handball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/ALFARDAN-Hasan-3008207/
1178,Mohamed,Abdulredha,Bahrain,Handball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/ABDULREDHA-Mohamed-3008209/
1178,Mohamed,Merza Ali,Bahrain,Handball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/MERZA-ALI-Mohamed-3008210/
1178,Jithu,Baby,India,Athletics,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/BABY-Jithu-3008335/
1178,Amir,Moradi,IR Iran,Athletics,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/MORADI-Amir-3008368/
1178,WANTING,HUNG,Chinese Taipei,Weightlifting,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/HUNG-Wanting-3008398/
1178,YUKI,IRIE,Japan,Wrestling,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/IRIE-Yuki-3008407/
1178,SUHUA,LIN,Chinese Taipei,Softball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/LIN-Suhua-3008559/
1178,ISAMU,USUI,Japan,Baseball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/USUI-Isamu-3008560/
1178,YINGHSIN,LIN,Chinese Taipei,Softball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/LIN-Yinghsin-3008564/
1178,ANJU,CHIU,Chinese Taipei,Softball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/CHIU-Anju-3008569/
1178,YATING,TU,Chinese Taipei,Softball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/TU-Yating-3008572/
1178,CHIACHEN,TSAI,Chinese Taipei,Softball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/TSAI-Chiachen-3008581/
1178,SANJEEV,RAJPUT,India,Shooting,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/RAJPUT-Sanjeev-3008583/
1178,SZUSHIH,LI,Chinese Taipei,Softball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/LI-Szushih-3008589/
1178,CHIHYING,LIN,Chinese Taipei,Softball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/LIN-Chihying-3008594/
1178,YUICHIRO,OKANO,Japan,Baseball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/OKANO-Yuichiro-3008595/
1178,YITING,YANG,Chinese Taipei,Softball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/YANG-Yiting-3008596/
1178,PEICHUN,LIN,Chinese Taipei,Softball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/LIN-Peichun-3008600/
1178,YUKI,JIBIKI,Japan,Baseball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/JIBIKI-Yuki-3008603/
1178,FENGCHEN,LIN,Chinese Taipei,Softball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/LIN-Fengchen-3008604/
1178,YIHSUAN,SU,Chinese Taipei,Softball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/SU-Yihsuan-3008607/
1178,CHINGPING,SHIH,Chinese Taipei,Softball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/SHIH-Chingping-3008610/
1178,HSUAN,LIU,Chinese Taipei,Softball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/LIU-Hsuan-3008615/
1178,MICHIORI,OKABE,Japan,Baseball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/OKABE-Michiori-3008617/
1178,MENGTING,LAI,Chinese Taipei,Softball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/LAI-Mengting-3008622/
1178,SHOHEI,MORISHITA,Japan,Baseball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/MORISHITA-Shohei-3008624/
1178,MIAOYI,CHEN,Chinese Taipei,Softball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/CHEN-Miaoyi-3008628/
1178,CHIAYI,CHEN,Chinese Taipei,Softball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/CHEN-Chiayi-3008632/
1178,JUMPEI,HORIMAI,Japan,Baseball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/HORIMAI-Jumpei-3008636/
1178,YI,YEN,Chinese Taipei,Softball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/YEN-Yi-3008637/
1178,KOHEI,SASAGAWA,Japan,Baseball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/SASAGAWA-Kohei-3008648/
1178,ASAHI,SATO,Japan,Baseball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/SATO-Asahi-3008652/
1178,Mustafa Kadhim Dagher,Al Saamah,Iraq,Athletics,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/AL-SAAMAH-Mustafa-Kadhim-Dagher-3008694/
1178,Mohamed,Ali,Bahrain,Handball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/ALI-Mohamed-3008712/
1178,Bilal,Askani,Bahrain,Handball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/ASKANI-Bilal-3008721/
1178,Hasan,Madan,Bahrain,Handball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/MADAN-Hasan-3008731/
1178,Hasan,Alsamahiji,Bahrain,Handball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/ALSAMAHIJI-Hasan-3008754/
1178,PENG,WANG,China,Swimming,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/WANG-Peng-3008778/
1178,ZIAO,QIU,China,Swimming,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/QIU-Ziao-3008779/
1178,JINTONG,YANG,China,Swimming,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/YANG-Jintong-3008810/
1178,KEYUAN,SHANG,China,Swimming,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/SHANG-Keyuan-3008835/
1178,BINGJIAO,HE,China,Badminton,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/HE-Bingjiao-3008837/
1178,YUFEI,CHEN,China,Badminton,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/CHEN-Yufei-3008838/
1178,FANGJIE,GAO,China,Badminton,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/GAO-Fangjie-3008845/
1178,JINHUA,TANG,China,Badminton,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/TANG-Jinhua-3008851/
1178,Komail,Mahfoodh,Bahrain,Handball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/MAHFOODH-Komail-3008881/
1178,Jasim,Alsalatna,Bahrain,Handball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/ALSALATNA-Jasim-3008882/
1178,Mahmood,Salman,Bahrain,Handball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/SALMAN-Mahmood-3008883/
1178,Mohamed,Ahmed,Bahrain,Handball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/AHMED-Mohamed-3008886/
1178,Husain,Alsayyad,Bahrain,Handball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/ALSAYYAD-Husain-3008887/
1178,SHUAI,ZHANG,China,Tennis,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/ZHANG-Shuai-3008911/
1178,YIBING,WU,China,Tennis,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/WU-Yibing-3008922/
1178,Tian En Constance,Lien,Singapore,Ju-Jitsu,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/LIEN-Tian-En-Constance-3008958/
1178,SHENGSHAN,CHIANG,Chinese Taipei,Cycling Mountain Bike,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/CHIANG-Shengshan-3008980/
1178,Chihito,Matsui,Japan,Rugby Sevens,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/MATSUI-Chihito-3009083/
1178,Lei,Gao,China,Trampoline Gymnastics,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/GAO-Lei-3009252/
1178,YITING,HUANG,Chinese Taipei,Rowing,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/HUANG-Yiting-3009437/
1178,YUANHUI,FU,China,Swimming,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/FU-Yuanhui-3009451/
1178,Huihui,Lyu,China,Athletics,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/LYU-Huihui-3009526/
1178,Guifen,Huang,China,Athletics,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/HUANG-Guifen-3009629/
1178,Qiqi,Yuan,China,Athletics,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/YUAN-Qiqi-3009635/
1178,Shervegar,Sweta,India,Sailing,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/SWETA-Shervegar-3009719/
1178,YIWEN,CHEN,China,Diving,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/CHEN-Yiwen-3009732/
1178,Gautham,Varsha,India,Sailing,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/VARSHA-Gautham-3009796/
1178,MADHUMITA,KUMARI,India,Archery,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/KUMARI-Madhumita-3009805/
1178,JINGZHUO,WANG,China,Swimming,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/WANG-Jingzhuo-3009865/
1178,Bin,Feng,China,Athletics,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/FENG-Bin-3009866/
1178,Yang,Liu,China,Athletics,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/LIU-Yang-3009882/
1178,SAID EZWAN,SAID DE,Malaysia,Sepaktakraw,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/SAID-de-Said-Ezwan-3009883/
1178,MUHAMMAD HAIRUL HAZIZI,HAIDZIR,Malaysia,Sepaktakraw,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/HAIDZIR-Muhammad-Hairul-Hazizi-3009884/
1178,JINGYAO,YU,China,Swimming,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/YU-Jingyao-3009889/
1178,MUHAMMAD AFIFUDDIN,MOHD RAZALI,Malaysia,Sepaktakraw,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/MOHD-RAZALI-Muhammad-Afifuddin-3009891/
1178,MUHAMMAD KAMAL,ISHAK,Malaysia,Sepaktakraw,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/ISHAK-Muhammad-Kamal-3009892/
1178,NONG OY,VONGPHAKDY,Lao PDR,Pencak Silat,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/VONGPHAKDY-Nong-Oy-3009907/
1178,MUHAMMAD NORAIZAT,MOHD NORDIN,Malaysia,Sepaktakraw,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/MOHD-NORDIN-Muhammad-Noraizat-3009912/
1178,MOHD SYAZREENQAMAR,SALEHAN,Malaysia,Sepaktakraw,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/SALEHAN-Mohd-Syazreenqamar-3009918/
1178,AIDIL AIMAN,AZWAWI,Malaysia,Sepaktakraw,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/AZWAWI-Aidil-Aiman-3009924/
1178,AISULUU,TYNYBEKOVA,Kyrgyzstan,Wrestling,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/TYNYBEKOVA-Aisuluu-3009938/
1178,Yang,Gao,China,Athletics,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/GAO-Yang-3009979/
1178,QIAOLIN,CHEN,China,Cycling Track,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/CHEN-Qiaolin-3010090/
1178,Manqi,Ge,China,Athletics,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/GE-Manqi-3010095/
1178,Qingling,Wang,China,Athletics,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/WANG-Qingling-3010123/
1178,KRISTINA,SHERMETOVA,Turkmenistan,Weightlifting,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/SHERMETOVA-Kristina-3010222/
1178,Ming,Chen,China,Rugby Sevens,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/CHEN-Ming-3010270/
1178,Min,Yang,China,Rugby Sevens,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/YANG-Min-3010271/
1178,Wanyu,Wang,China,Rugby Sevens,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/WANG-Wanyu-3010280/
1178,Meiling,Yan,China,Rugby Sevens,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/YAN-Meiling-3010285/
1178,Yu,Hu,China,Rugby Sevens,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/HU-Yu-3010290/
1178,Caihong,Sun,China,Rugby Sevens,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/SUN-Caihong-3010292/
1178,YIXIAN,PU,China,Cycling Road,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/PU-Yixian-3010334/
1178,HONGFENG,LI,China,Cycling Mountain Bike,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/LI-Hongfeng-3010347/
1178,KANYBEK,ZHOLCHUBEKOV,Kyrgyzstan,Wrestling,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/ZHOLCHUBEKOV-Kanybek-3010359/
1178,Zheng,Wang,China,Athletics,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/WANG-Zheng-3010491/
1178,YUNGJAN,CHAN,Chinese Taipei,Tennis,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/CHAN-Yungjan-3010602/
1178,HAOCHING,CHAN,Chinese Taipei,Tennis,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/CHAN-Haoching-3010603/
1178,CHENGMING,LIU,China,Diving,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/LIU-Chengming-3010630/
1178,BO,QIU,China,Diving,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/QIU-Bo-3010639/
1178,SHUAI,ZHAO,China,Taekwondo,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/ZHAO-Shuai-3010754/
