rank,name,surname,country,sport,gold,silver,bronze,medals,url
941,KA MAN,LEE,"Hong Kong, China",Rowing,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/LEE-Ka-Man-3025329/
941,Soyoka,Hanawa,Japan,Artistic Gymnastics,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/HANAWA-Soyoka-3025349/
941,Yumika,Nakamura,Japan,Artistic Gymnastics,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/NAKAMURA-Yumika-3025370/
941,Yuki,Uchiyama,Japan,Artistic Gymnastics,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/UCHIYAMA-Yuki-3025391/
941,Yurika,Yumoto,Japan,Artistic Gymnastics,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/YUMOTO-Yurika-3025398/
941,CHEUK TUNG NATALIE,KAN,"Hong Kong, China",Swimming,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/KAN-Cheuk-Tung-Natalie-3025410/
941,TSOI LAM KATII,TANG,"Hong Kong, China",Swimming,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/TANG-Tsoi-Lam-Katii-3025427/
941,Yan Yin,Choi,"Hong Kong, China",Triathlon,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/CHOI-Yan-Yin-3025471/
941,Natsumi,Akiyama,Japan,Handball,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/AKIYAMA-Natsumi-3025490/
941,Asuka,Fujita,Japan,Handball,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/FUJITA-Asuka-3025493/
941,Nozomi,Hara,Japan,Handball,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/HARA-Nozomi-3025494/
941,Kimiko,Hida,Japan,Handball,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/HIDA-Kimiko-3025495/
941,Mayuko,Ishitate,Japan,Handball,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/ISHITATE-Mayuko-3025498/
941,Minami,Itano,Japan,Handball,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/ITANO-Minami-3025499/
941,Chie,Katsuren,Japan,Handball,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/KATSUREN-Chie-3025500/
941,Tomomi,Kawata,Japan,Handball,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/KAWATA-Tomomi-3025503/
941,Mika,Nagata,Japan,Handball,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/NAGATA-Mika-3025505/
941,Shiori,Nagata,Japan,Handball,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/NAGATA-Shiori-3025506/
941,Mana,Ohyama,Japan,Handball,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/OHYAMA-Mana-3025507/
941,Sayo,Shiota,Japan,Handball,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/SHIOTA-Sayo-3025509/
941,Kaho,Sunami,Japan,Handball,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/SUNAMI-Kaho-3025510/
941,Hitomi,Tada,Japan,Handball,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/TADA-Hitomi-3025512/
941,Miyuki,Terada,Japan,Handball,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/TERADA-Miyuki-3025514/
941,Aya,Yokoshima,Japan,Handball,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/YOKOSHIMA-Aya-3025516/
941,MIHO,MIYAHARA,Japan,Karate,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/MIYAHARA-Miho-3025819/
941,KAYO,SOMEYA,Japan,Karate,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/SOMEYA-Kayo-3025822/
941,WING YEE,LEUNG,"Hong Kong, China",Cycling Road,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/LEUNG-Wing-Yee-3025932/
941,MIYU,YAMADA,Japan,Taekwondo,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/YAMADA-Miyu-3026023/
941,MIKIKO,ANDOH,Japan,Weightlifting,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/ANDOH-Mikiko-3026025/
941,SUZUKA,HASEGAWA,Japan,Swimming,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/HASEGAWA-Suzuka-3026129/
941,MIHO,TERAMURA,Japan,Swimming,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/TERAMURA-Miho-3026184/
941,ERINA,HAYASHI,Japan,Tennis,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/HAYASHI-Erina-3026243/
941,MIYU,KATO,Japan,Tennis,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/KATO-Miyu-3026247/
941,MAKOTO,NINOMIYA,Japan,Tennis,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/NINOMIYA-Makoto-3026250/
941,KA YING,YUEN,"Hong Kong, China",Wushu,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/YUEN-Ka-Ying-3026310/
941,Kumiko,Okada,Japan,Athletics,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/OKADA-Kumiko-3026648/
941,Yuki,Yamasaki,Japan,Athletics,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/YAMASAKI-Yuki-3026730/
941,Hitomi,Katsuyama,Japan,Athletics,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/KATSUYAMA-Hitomi-3026805/
941,SON HYANG,KIM,DPR Korea,Wrestling,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/KIM-Son-Hyang-3027549/
941,JONG SIM,RIM,DPR Korea,Wrestling,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/RIM-Jong-Sim-3027553/
941,Song Sim,RIM,DPR Korea,Judo,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/RIM-Song-Sim-3027567/
941,HYE SONG,CHOE,DPR Korea,Boxing,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/CHOE-Hye-Song-3027586/
941,HAE YON,MIN,DPR Korea,Artistic Swimming,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/MIN-Hae-Yon-3027626/
941,HYON OK,JANG,DPR Korea,Artistic Swimming,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/JANG-Hyon-Ok-3027627/
941,HYE SONG,MUN,DPR Korea,Artistic Swimming,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/MUN-Hye-Song-3027628/
941,NA RI,JONG,DPR Korea,Artistic Swimming,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/JONG-Na-Ri-3027629/
941,SU RIM,KO,DPR Korea,Artistic Swimming,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/KO-Su-Rim-3027630/
941,YU JONG,YUN,DPR Korea,Artistic Swimming,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/YUN-Yu-Jong-3027631/
941,SOL,RI,DPR Korea,Artistic Swimming,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/RI-Sol-3027632/
941,YE GYONG,CHA,DPR Korea,Artistic Swimming,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/CHA-Ye-Gyong-3027633/
941,IL SIM,RI,DPR Korea,Artistic Swimming,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/RI-Il-Sim-3027634/
941,MI HWA,KIM,DPR Korea,Diving,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/KIM-Mi-Hwa-3027639/
941,KWANG HUI,KIM,DPR Korea,Diving,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/KIM-Kwang-Hui-3027640/
941,Hye Song,Kim,DPR Korea,Athletics,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/KIM-Hye-Song-3027662/
941,Udval,Tsogkhuu,Mongolia,Ju-Jitsu,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/TSOGKHUU-Udval-3027885/
941,Urantsetseg,MUNKHBAT,Mongolia,Judo,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/MUNKHBAT-Urantsetseg-3027968/
941,Sumiya,DORJSUREN,Mongolia,Judo,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/DORJSUREN-Sumiya-3027972/
941,Naranjargal,TSEND-AYUSH,Mongolia,Judo,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/TSEND-AYUSH-Naranjargal-3027974/
941,BATTSETSEG,TSOG-OCHIR,Mongolia,Sambo,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/TSOG-OCHIR-Battsetseg-3027999/
941,BATTSETSEG,ALTANTSETSEG,Mongolia,Wrestling,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/ALTANTSETSEG-Battsetseg-3028124/
941,SUMIYA,ERDENECHIMEG,Mongolia,Wrestling,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/ERDENECHIMEG-Sumiya-3028127/
941,Bailee,Brown,"Hong Kong, China",Triathlon,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/BROWN-Bailee-3028160/
941,SUNYOUNG,CHO,Republic of Korea,Cycling Track,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/CHO-Sunyoung-3028163/
941,WIJI,LESTARI,Indonesia,Cycling BMX,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/LESTARI-Wiji-3028347/
941,EN-SHUO,LIANG,Chinese Taipei,Tennis,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/LIANG-En-Shuo-3028424/
941,TAMARA,POCHEKUTOVA,Kazakhstan,Fencing,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/POCHEKUTOVA-Tamara-3028771/
941,AIBIKE,KHABIBULLINA,Kazakhstan,Fencing,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/KHABIBULLINA-Aibike-3028772/
941,TATYANA,PRIKHODKO,Kazakhstan,Fencing,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/PRIKHODKO-Tatyana-3028773/
941,AIGERIM,SARYBAY,Kazakhstan,Fencing,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/SARYBAY-Aigerim-3028774/
941,GOZAL,AINITDINOVA,Kazakhstan,Tennis,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/AINITDINOVA-Gozal-3028790/
941,THI TAM,NGUYEN,Vietnam,Boxing,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/NGUYEN-Thi-Tam-3028842/
941,WAN YU,CHOI,"Hong Kong, China",Karate,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/CHOI-Wan-Yu-3029095/
941,MO SHEUNG GRACE,LAU,"Hong Kong, China",Karate,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/LAU-Mo-Sheung-Grace-3029096/
941,Olga,Safronova,Kazakhstan,Athletics,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/SAFRONOVA-Olga-3029133/
941,Viktoriya,Zyabkina,Kazakhstan,Athletics,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/ZYABKINA-Viktoriya-3029134/
941,Nadezhda,Dubovitskaya,Kazakhstan,Athletics,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/DUBOVITSKAYA-Nadezhda-3029143/
941,Eunji,Lim,Republic of Korea,Athletics,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/LIM-Eunji-3029268/
941,Otgontsetseg,GALBADRAKH,Kazakhstan,Judo,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/GALBADRAKH-Otgontsetseg-3029346/
941,AIZHAN,ZHYLKYBAYEVA,Kazakhstan,Sambo,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/ZHYLKYBAYEVA-Aizhan-3029407/
941,FARIZA,ALDANGOROVA,Kazakhstan,Taekwondo,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/ALDANGOROVA-Fariza-3029438/
941,NAHID,KIYANICHANDEH,IR Iran,Taekwondo,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/KIYANICHANDEH-Nahid-3029460/
941,MARIYA,DMITRIYENKO,Kazakhstan,Shooting,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/DMITRIYENKO-Mariya-3029506/
941,ELMIRA,SYZDYKOVA,Kazakhstan,Wrestling,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/SYZDYKOVA-Elmira-3029716/
941,MEERIM,ZHUMANAZAROVA,Kyrgyzstan,Wrestling,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/ZHUMANAZAROVA-Meerim-3029846/
941,YEKATERINA,NEMICH,Kazakhstan,Artistic Swimming,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/NEMICH-Yekaterina-3030028/
941,ALEXANDRA,NEMICH,Kazakhstan,Artistic Swimming,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/NEMICH-Alexandra-3030029/
941,KIRAN,NADAR,India,Bridge,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/NADAR-Kiran-3030105/
941,HEMA,DEORA,India,Bridge,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/DEORA-Hema-3030107/
941,HIMANI,KHANDELWAL,India,Bridge,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/KHANDELWAL-Himani-3030108/
941,HYEON JOO,LEE,Korea,Canoe/Kayak Sprint,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/LEE-Hyeon-Joo-3030249/
941,KHASANI NAJMU,SHIFA,Indonesia,Kurash,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/SHIFA-Khasani-Najmu-3030559/
941,MENGYU,YU,Singapore,Table Tennis,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/YU-Mengyu-3101211/
941,Mira,Moon,Republic of Korea,Football,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/MOON-Mira-9953730/
941,Eunmi,Lee,Republic of Korea,Football,0,0,1,1,https://en.asiangames2018.id/athletes/athlete/LEE-Eunmi-9953731/
